User ID,Instrument,Amount,Lots,Action,Open Time (UK - GMT/BST),Open Rate
180999,XAUUSD,30,0.3,BUY,2025-08-12 15:34:47,3337.98
199019,XAUUSD,1,0.01,BUY,2025-08-12 15:43:37,3337.23
203966,XAUUSD,3,0.03,SELL,2025-08-12 15:44:58,3336.11
199239,XAUUSD,10,0.1,SELL,2025-08-12 15:46:10,3334.82
199239,XAUUSD,10,0.1,SELL,2025-08-12 15:49:00,3334.87
165109,XAUUSD,2,0.02,BUY,2025-08-12 15:52:04,3333.63
165109,XAUUSD,2,0.02,BUY,2025-08-12 15:57:23,3335.64
176109,XAUUSD,1,0.01,SELL,2025-08-12 15:57:24,3335.33
176109,XAUUSD,1,0.01,SELL,2025-08-12 16:00:11,3337.27
203966,XAUUSD,2,0.02,BUY,2025-08-12 16:03:33,3341.3
175655,XAUUSD,10,0.1,BUY,2025-08-12 16:04:38,3340.94
201716,XAUUSD,1,0.01,BUY,2025-08-12 16:08:45,3341.69
180409,XAUUSD,1,0.01,BUY,2025-08-12 16:10:40,3342.52
164130,XAUUSD,1,0.01,BUY,2025-08-12 16:11:28,3342
203677,XAUUSD,5,0.05,BUY,2025-08-12 16:12:21,3342.67
134902,XAUUSD,1,0.01,BUY,2025-08-12 16:13:52,3343.98
165109,XAUUSD,2,0.02,SELL,2025-08-12 16:16:19,3342.33
192205,XAUUSD,2,0.02,BUY,2025-08-12 16:18:12,3345.15
203966,XAUUSD,6,0.06,BUY,2025-08-12 16:19:27,3345.77
177048,XAUUSD,1,0.01,BUY,2025-08-12 16:20:47,3345.85
162570,XAUUSD,1,0.01,BUY,2025-08-12 16:24:01,3347.53
164521,XAUUSD,1,0.01,BUY,2025-08-12 16:25:57,3348.74
192205,XAUUSD,5,0.05,BUY,2025-08-12 16:28:21,3351.98
203443,XAUUSD,6,0.06,SELL,2025-08-12 16:28:54,3357.5
163719,XAUUSD,5,0.05,BUY,2025-08-12 16:28:57,3357.97
199272,XAUUSD,2,0.02,SELL,2025-08-12 16:30:38,3356.33
192205,XAUUSD,1,0.01,BUY,2025-08-12 16:30:47,3357.88
203966,XAUUSD,2,0.02,SELL,2025-08-12 16:33:35,3350.66
197959,XAUUSD,1,0.01,BUY,2025-08-12 16:40:36,3353.57
197959,XAUUSD,1,0.01,BUY,2025-08-12 16:40:47,3354.56
200148,XAUUSD,10,0.1,SELL,2025-08-12 16:40:49,3354.32
197959,XAUUSD,1,0.01,BUY,2025-08-12 16:41:03,3354
199272,XAUUSD,2,0.02,SELL,2025-08-12 16:41:28,3352.78
192205,XAUUSD,2,0.02,BUY,2025-08-12 16:51:56,3353.89
164539,XAUUSD,1,0.01,BUY,2025-08-12 17:05:42,3349.92
164539,XAUUSD,1,0.01,BUY,2025-08-12 17:05:50,3349.97
164539,XAUUSD,1,0.01,BUY,2025-08-12 17:06:21,3350.08
204022,XAUUSD,1,0.01,SELL,2025-08-12 17:07:44,3349.41
164130,XAUUSD,1,0.01,BUY,2025-08-12 17:13:32,3347.71
180409,XAUUSD,1,0.01,SELL,2025-08-12 17:17:59,3346.57
203966,XAUUSD,10,0.1,SELL,2025-08-12 17:18:28,3346.3
191672,XAUUSD,1,0.01,BUY,2025-08-12 17:18:55,3346.76
201716,XAUUSD,2,0.02,BUY,2025-08-12 17:33:59,3349.89
203966,XAUUSD,8,0.08,SELL,2025-08-12 17:37:34,3348.75
203966,XAUUSD,7,0.07,BUY,2025-08-12 17:41:59,3350.02
203966,XAUUSD,6,0.06,BUY,2025-08-12 17:50:55,3349.11
175655,XAUUSD,10,0.1,SELL,2025-08-12 18:06:40,3348.85
175617,XAUUSD,1,0.01,SELL,2025-08-12 18:23:05,3350.24
199272,XAUUSD,1,0.01,SELL,2025-08-12 18:46:56,3348.18
175617,XAUUSD,10,0.1,SELL,2025-08-12 19:06:35,3350.37
203966,XAUUSD,4,0.04,SELL,2025-08-12 19:12:12,3349.43
204022,XAUUSD,1,0.01,BUY,2025-08-12 19:26:40,3348.78
185143,XAUUSD,11,0.11,BUY,2025-08-12 19:28:53,3348.91
203966,XAUUSD,8,0.08,BUY,2025-08-12 19:43:53,3348.09
203966,XAUUSD,7,0.07,BUY,2025-08-12 20:10:28,3346.19
165109,XAUUSD,2,0.02,BUY,2025-08-12 20:19:19,3346.64
175617,XAUUSD,10,0.1,SELL,2025-08-12 20:29:09,3348.17
175655,XAUUSD,10,0.1,SELL,2025-08-12 23:05:52,3349.26
165007,XAUUSD,1,0.01,BUY,2025-08-12 23:16:37,3352.38
175617,XAUUSD,10,0.1,SELL,2025-08-12 23:27:37,3351.46
200379,XAUUSD,3,0.03,SELL,2025-08-12 23:42:41,3350.73
167014,XAUUSD,2,0.02,BUY,2025-08-13 00:35:09,3351.3
200379,XAUUSD,3,0.03,SELL,2025-08-13 01:06:25,3348.71
200379,XAUUSD,3,0.03,SELL,2025-08-13 01:18:03,3346.07
200148,XAUUSD,10,0.1,SELL,2025-08-13 01:18:34,3345.7
201716,XAUUSD,3,0.03,BUY,2025-08-13 01:18:41,3345.5
200379,XAUUSD,3,0.03,SELL,2025-08-13 01:25:43,3343.97
162470,XAUUSD,2,0.02,SELL,2025-08-13 01:32:29,3346.15
184710,XAUUSD,2,0.02,SELL,2025-08-13 01:33:10,3344.48
184710,XAUUSD,1,0.01,BUY,2025-08-13 01:34:49,3346.87
184710,XAUUSD,1,0.01,BUY,2025-08-13 01:36:42,3345.87
199272,XAUUSD,2,0.02,SELL,2025-08-13 01:54:02,3343.31
200148,XAUUSD,10,0.1,SELL,2025-08-13 02:11:42,3347.73
199399,XAUUSD,1,0.01,SELL,2025-08-13 02:16:38,3348.52
185076,XAUUSD,1,0.01,SELL,2025-08-13 02:45:29,3350
203673,XAUUSD,1,0.01,BUY,2025-08-13 02:46:46,3351.18
203677,XAUUSD,1,0.01,SELL,2025-08-13 03:03:00,3348.44
180409,XAUUSD,1,0.01,SELL,2025-08-13 03:42:11,3352.29
197455,XAUUSD,2,0.02,BUY,2025-08-13 03:48:46,3354.54
191672,XAUUSD,1,0.01,BUY,2025-08-13 03:57:00,3352.96
200148,XAUUSD,10,0.1,SELL,2025-08-13 03:58:25,3351.6
203677,XAUUSD,1,0.01,SELL,2025-08-13 04:00:42,3351.75
203677,XAUUSD,1,0.01,BUY,2025-08-13 04:21:06,3352.04
201281,XAUUSD,5,0.05,BUY,2025-08-13 04:25:32,3352.36
185076,XAUUSD,1,0.01,SELL,2025-08-13 04:34:34,3350.06
204236,XAUUSD,1,0.01,SELL,2025-08-13 05:01:27,3349.16
180409,XAUUSD,1,0.01,BUY,2025-08-13 05:03:15,3349.64
185076,XAUUSD,1,0.01,BUY,2025-08-13 05:11:09,3350.28
203673,XAUUSD,1,0.01,SELL,2025-08-13 05:40:16,3350.45
188681,XAUUSD,2,0.02,SELL,2025-08-13 05:44:51,3350.36
191326,XAUUSD,1,0.01,SELL,2025-08-13 05:48:23,3350.2
184690,XAUUSD,1,0.01,SELL,2025-08-13 05:51:58,3350.8
201674,XAUUSD,5,0.05,BUY,2025-08-13 05:55:09,3351.63
180409,XAUUSD,1,0.01,SELL,2025-08-13 06:01:10,3351.53
184690,XAUUSD,1,0.01,SELL,2025-08-13 06:14:49,3350.06
201674,XAUUSD,5,0.05,BUY,2025-08-13 06:15:48,3350.69
201181,XAUUSD,2,0.02,SELL,2025-08-13 06:20:18,3349.76
201181,XAUUSD,3,0.03,SELL,2025-08-13 06:20:39,3349.35
203208,XAUUSD,1,0.01,SELL,2025-08-13 06:38:08,3348.1
180409,XAUUSD,1,0.01,BUY,2025-08-13 06:38:14,3348.7
201181,XAUUSD,5,0.05,SELL,2025-08-13 06:39:16,3347.48
203208,XAUUSD,2,0.02,SELL,2025-08-13 06:40:23,3347.54
203208,XAUUSD,2,0.02,SELL,2025-08-13 06:45:20,3346.02
199755,XAUUSD,23,0.23,SELL,2025-08-13 06:46:27,3347.53
203208,XAUUSD,1,0.01,SELL,2025-08-13 06:57:30,3348.4
203208,XAUUSD,1,0.01,SELL,2025-08-13 06:58:46,3348.85
139773,XAUUSD,1,0.01,BUY,2025-08-13 07:03:28,3352.01
188943,XAUUSD,1,0.01,SELL,2025-08-13 07:04:37,3351.22
154224,XAUUSD,1,0.01,BUY,2025-08-13 07:06:32,3353.49
154224,XAUUSD,1,0.01,BUY,2025-08-13 07:06:39,3353.19
162570,XAUUSD,1,0.01,BUY,2025-08-13 07:09:22,3352.85
197889,XAUUSD,1,0.01,BUY,2025-08-13 07:12:28,3353.2
204257,XAUUSD,1,0.01,BUY,2025-08-13 07:13:46,3354.16
146517,XAUUSD,1,0.01,SELL,2025-08-13 07:14:07,3353.61
156502,XAUUSD,1,0.01,BUY,2025-08-13 07:15:33,3354.63
156502,XAUUSD,1,0.01,BUY,2025-08-13 07:15:44,3354.71
156502,XAUUSD,1,0.01,BUY,2025-08-13 07:15:56,3354.41
156502,XAUUSD,1,0.01,BUY,2025-08-13 07:16:14,3355.39
197889,XAUUSD,2,0.02,BUY,2025-08-13 07:16:25,3355.29
196995,XAUUSD,2,0.02,BUY,2025-08-13 07:26:24,3356.32
180409,XAUUSD,1,0.01,SELL,2025-08-13 07:27:14,3355.42
200148,XAUUSD,10,0.1,SELL,2025-08-13 07:30:50,3355.72
185143,XAUUSD,10,0.1,SELL,2025-08-13 07:31:04,3355.35
202443,XAUUSD,20,0.2,SELL,2025-08-13 07:31:17,3355.03
188681,XAUUSD,2,0.02,SELL,2025-08-13 07:32:28,3354.94
203966,XAUUSD,7,0.07,SELL,2025-08-13 07:32:34,3354.73
203677,XAUUSD,1,0.01,SELL,2025-08-13 07:33:46,3354.11
167371,XAUUSD,2,0.02,SELL,2025-08-13 07:33:55,3354.21
203677,XAUUSD,1,0.01,BUY,2025-08-13 07:39:59,3356.15
177970,XAUUSD,1,0.01,BUY,2025-08-13 07:45:43,3356.01
204022,XAUUSD,1,0.01,BUY,2025-08-13 07:47:26,3356.43
203677,XAUUSD,1,0.01,BUY,2025-08-13 07:49:46,3356.4
180409,XAUUSD,1,0.01,SELL,2025-08-13 07:51:13,3356.11
180409,XAUUSD,1,0.01,SELL,2025-08-13 07:58:29,3356.27
170854,XAUUSD,1,0.01,SELL,2025-08-13 07:58:59,3356.19
202443,XAUUSD,20,0.2,SELL,2025-08-13 08:03:46,3355.34
188681,XAUUSD,2,0.02,SELL,2025-08-13 08:03:52,3355.33
188681,XAUUSD,2,0.02,SELL,2025-08-13 08:05:07,3354.65
204022,XAUUSD,1,0.01,BUY,2025-08-13 08:06:50,3355.32
182893,XAUUSD,1,0.01,SELL,2025-08-13 08:09:21,3355.99
184710,XAUUSD,1,0.01,SELL,2025-08-13 08:11:57,3356.99
175617,XAUUSD,10,0.1,SELL,2025-08-13 08:12:26,3358
170854,XAUUSD,1,0.01,SELL,2025-08-13 08:13:12,3358.6
170854,XAUUSD,1,0.01,SELL,2025-08-13 08:13:13,3359
199381,XAUUSD,3,0.03,SELL,2025-08-13 08:16:10,3356.39
200148,XAUUSD,10,0.1,SELL,2025-08-13 08:16:29,3356.58
202443,XAUUSD,30,0.3,SELL,2025-08-13 08:17:16,3356.97
202345,XAUUSD,12,0.12,BUY,2025-08-13 08:17:25,3357.97
183625,XAUUSD,4,0.04,BUY,2025-08-13 08:28:03,3360.09
200148,XAUUSD,10,0.1,SELL,2025-08-13 08:29:20,3359.4
200148,XAUUSD,10,0.1,BUY,2025-08-13 08:29:42,3359.74
199381,XAUUSD,1,0.01,SELL,2025-08-13 08:30:30,3359.87
199107,XAUUSD,1,0.01,SELL,2025-08-13 08:39:30,3359.67
161012,XAUUSD,1,0.01,SELL,2025-08-13 08:43:02,3358.13
201118,XAUUSD,10,0.1,SELL,2025-08-13 08:45:23,3356.33
204236,XAUUSD,1,0.01,SELL,2025-08-13 08:46:37,3356.16
202345,XAUUSD,10,0.1,BUY,2025-08-13 08:50:55,3358.15
192343,XAUUSD,1,0.01,SELL,2025-08-13 08:51:07,3358.04
178061,XAUUSD,1,0.01,SELL,2025-08-13 08:52:58,3356.33
202345,XAUUSD,1,0.01,BUY,2025-08-13 08:53:03,3356.71
203966,XAUUSD,7,0.07,SELL,2025-08-13 08:53:32,3356.45
202345,XAUUSD,10,0.1,BUY,2025-08-13 08:53:44,3356.8
199755,XAUUSD,20,0.2,SELL,2025-08-13 08:54:38,3356.52
198061,XAUUSD,1,0.01,BUY,2025-08-13 08:57:43,3355.82
167014,XAUUSD,2,0.02,BUY,2025-08-13 08:58:53,3355
178061,XAUUSD,2,0.02,SELL,2025-08-13 09:04:56,3352.83
182893,XAUUSD,1,0.01,SELL,2025-08-13 09:05:52,3354.79
180999,XAUUSD,30,0.3,SELL,2025-08-13 09:07:08,3353.98
203150,XAUUSD,1,0.01,SELL,2025-08-13 09:10:48,3353.55
198447,XAUUSD,10,0.1,BUY,2025-08-13 09:12:07,3354.5
180409,XAUUSD,1,0.01,SELL,2025-08-13 09:13:32,3353.64
188681,XAUUSD,2,0.02,SELL,2025-08-13 09:14:02,3353.39
202443,XAUUSD,10,0.1,SELL,2025-08-13 09:14:04,3353.67
180409,XAUUSD,1,0.01,BUY,2025-08-13 09:14:13,3354.02
199381,XAUUSD,1,0.01,SELL,2025-08-13 09:14:38,3353.13
199381,XAUUSD,1,0.01,SELL,2025-08-13 09:15:35,3354.48
163999,XAUUSD,5,0.05,BUY,2025-08-13 09:16:39,3355.46
199714,XAUUSD,5,0.05,BUY,2025-08-13 09:17:22,3355.32
181708,XAUUSD,4,0.04,BUY,2025-08-13 09:17:29,3355.31
202443,XAUUSD,10,0.1,SELL,2025-08-13 09:28:23,3354.06
199272,XAUUSD,4,0.04,BUY,2025-08-13 09:33:29,3357.25
199755,XAUUSD,20,0.2,SELL,2025-08-13 09:34:32,3357.07
203429,XAUUSD,11,0.11,BUY,2025-08-13 09:35:34,3357.51
203150,XAUUSD,1,0.01,SELL,2025-08-13 09:36:03,3357.09
182893,XAUUSD,1,0.01,SELL,2025-08-13 09:36:38,3357.29
195428,XAUUSD,2,0.02,BUY,2025-08-13 09:37:54,3358.66
204022,XAUUSD,1,0.01,BUY,2025-08-13 09:39:29,3358.96
203357,XAUUSD,2,0.02,BUY,2025-08-13 09:39:33,3358.96
204086,XAUUSD,5,0.05,BUY,2025-08-13 09:40:03,3360.08
203357,XAUUSD,3,0.03,BUY,2025-08-13 09:40:18,3359.94
203357,XAUUSD,3,0.03,BUY,2025-08-13 09:40:30,3359.98
180999,XAUUSD,30,0.3,SELL,2025-08-13 09:41:34,3359.22
203429,XAUUSD,3,0.03,BUY,2025-08-13 09:42:12,3360.14
204022,XAUUSD,1,0.01,BUY,2025-08-13 09:45:45,3362.58
188681,XAUUSD,2,0.02,BUY,2025-08-13 09:46:30,3363.24
203150,XAUUSD,1,0.01,SELL,2025-08-13 09:48:47,3362.92
203429,XAUUSD,5,0.05,SELL,2025-08-13 09:49:48,3362.1
180409,XAUUSD,1,0.01,SELL,2025-08-13 09:52:53,3360.77
203150,XAUUSD,1,0.01,SELL,2025-08-13 09:58:47,3361.28
203966,XAUUSD,5,0.05,BUY,2025-08-13 10:02:02,3360.23
202345,XAUUSD,1,0.01,BUY,2025-08-13 10:04:35,3359.86
202345,XAUUSD,2,0.02,BUY,2025-08-13 10:05:08,3360.29
204257,XAUUSD,1,0.01,SELL,2025-08-13 10:05:22,3360.15
204257,XAUUSD,1,0.01,SELL,2025-08-13 10:05:50,3360.17
188681,XAUUSD,2,0.02,BUY,2025-08-13 10:06:10,3360.81
204257,XAUUSD,1,0.01,SELL,2025-08-13 10:06:12,3360.53
203429,XAUUSD,7,0.07,SELL,2025-08-13 10:10:47,3359.09
204022,XAUUSD,1,0.01,SELL,2025-08-13 10:10:53,3359.06
180409,XAUUSD,1,0.01,SELL,2025-08-13 10:13:08,3358.61
192205,XAUUSD,2,0.02,SELL,2025-08-13 10:15:20,3359.2
191239,XAUUSD,5,0.05,SELL,2025-08-13 10:16:16,3358.8
192205,XAUUSD,2,0.02,SELL,2025-08-13 10:16:37,3359.1
177970,XAUUSD,1,0.01,BUY,2025-08-13 10:17:02,3360.13
200551,XAUUSD,2,0.02,SELL,2025-08-13 10:18:57,3360.22
204022,XAUUSD,1,0.01,BUY,2025-08-13 10:19:45,3360.89
200551,XAUUSD,2,0.02,SELL,2025-08-13 10:22:01,3360.89
201153,XAUUSD,5,0.05,SELL,2025-08-13 10:23:16,3361.17
192205,XAUUSD,3,0.03,BUY,2025-08-13 10:24:45,3361.74
180409,XAUUSD,1,0.01,SELL,2025-08-13 10:29:38,3362.45
201118,XAUUSD,10,0.1,BUY,2025-08-13 10:30:31,3362.26
183625,XAUUSD,4,0.04,BUY,2025-08-13 10:31:31,3363.49
204236,XAUUSD,1,0.01,BUY,2025-08-13 10:32:46,3363.49
192205,XAUUSD,5,0.05,BUY,2025-08-13 10:36:50,3364.08
183796,XAUUSD,1,0.01,BUY,2025-08-13 10:37:32,3363.68
200551,XAUUSD,2,0.02,SELL,2025-08-13 10:39:05,3363.34
200143,XAUUSD,2,0.02,BUY,2025-08-13 10:41:54,3364.43
200148,XAUUSD,10,0.1,BUY,2025-08-13 10:43:57,3366.39
202345,XAUUSD,2,0.02,SELL,2025-08-13 10:44:37,3365.99
202345,XAUUSD,9,0.09,SELL,2025-08-13 10:45:09,3364.86
202443,XAUUSD,30,0.3,BUY,2025-08-13 10:49:29,3365.4
188764,XAUUSD,1,0.01,BUY,2025-08-13 10:50:26,3365.76
201118,XAUUSD,10,0.1,BUY,2025-08-13 10:52:55,3366.71
183796,XAUUSD,2,0.02,BUY,2025-08-13 10:53:16,3366.71
199272,XAUUSD,5,0.05,BUY,2025-08-13 10:57:05,3365.68
204086,XAUUSD,3,0.03,BUY,2025-08-13 10:59:21,3365.58
203966,XAUUSD,4,0.04,BUY,2025-08-13 11:02:57,3365.86
191672,XAUUSD,5,0.05,SELL,2025-08-13 11:05:14,3364.29
204022,XAUUSD,2,0.02,BUY,2025-08-13 11:05:58,3365.49
201645,XAUUSD,5,0.05,SELL,2025-08-13 11:08:11,3364.17
203966,XAUUSD,5,0.05,SELL,2025-08-13 11:10:15,3364.09
180409,XAUUSD,1,0.01,SELL,2025-08-13 11:11:44,3364.13
183796,XAUUSD,1,0.01,BUY,2025-08-13 11:16:47,3365.67
180409,XAUUSD,1,0.01,SELL,2025-08-13 11:17:41,3365.06
199755,XAUUSD,20,0.2,SELL,2025-08-13 11:17:55,3365.04
201151,XAUUSD,10,0.1,SELL,2025-08-13 11:18:27,3365.27
191326,XAUUSD,1,0.01,BUY,2025-08-13 11:18:31,3365.52
191672,XAUUSD,4,0.04,SELL,2025-08-13 11:22:46,3364.37
199399,XAUUSD,1,0.01,BUY,2025-08-13 11:23:41,3364.31
165109,XAUUSD,2,0.02,BUY,2025-08-13 11:24:40,3364.35
200148,XAUUSD,10,0.1,BUY,2025-08-13 11:24:56,3364
165109,XAUUSD,10,0.1,BUY,2025-08-13 11:41:11,3366.82
200148,XAUUSD,5,0.05,SELL,2025-08-13 11:45:35,3365.08
165109,XAUUSD,2,0.02,SELL,2025-08-13 11:49:04,3364.77
165109,XAUUSD,2,0.02,SELL,2025-08-13 11:51:27,3365.82
191672,XAUUSD,16,0.16,BUY,2025-08-13 11:51:28,3366.32
202345,XAUUSD,5,0.05,BUY,2025-08-13 12:04:54,3364.6
199755,XAUUSD,20,0.2,SELL,2025-08-13 12:08:50,3363.3
167014,XAUUSD,2,0.02,BUY,2025-08-13 12:09:20,3363
203357,XAUUSD,3,0.03,SELL,2025-08-13 12:09:31,3362.57
202345,XAUUSD,2,0.02,BUY,2025-08-13 12:11:01,3362.33
183625,XAUUSD,3,0.03,BUY,2025-08-13 12:11:53,3362.01
199399,XAUUSD,1,0.01,BUY,2025-08-13 12:12:30,3361.89
188681,XAUUSD,2,0.02,BUY,2025-08-13 12:14:07,3363.11
122032,XAUUSD,1,0.01,BUY,2025-08-13 12:14:29,3363.63
158899,XAUUSD,1,0.01,SELL,2025-08-13 12:14:30,3363.22
201181,XAUUSD,1,0.01,SELL,2025-08-13 12:14:52,3362.56
122032,XAUUSD,2,0.02,BUY,2025-08-13 12:15:32,3362.65
183625,XAUUSD,4,0.04,BUY,2025-08-13 12:17:17,3362.11
203357,XAUUSD,3,0.03,SELL,2025-08-13 12:17:23,3361.9
203208,XAUUSD,1,0.01,SELL,2025-08-13 12:17:43,3362.29
203966,XAUUSD,6,0.06,SELL,2025-08-13 12:17:45,3362.23
203357,XAUUSD,1,0.01,BUY,2025-08-13 12:18:21,3362.67
188681,XAUUSD,2,0.02,SELL,2025-08-13 12:19:39,3362.49
203208,XAUUSD,2,0.02,SELL,2025-08-13 12:20:03,3361.4
201181,XAUUSD,1,0.01,SELL,2025-08-13 12:22:41,3362.23
139148,XAUUSD,2,0.02,SELL,2025-08-13 12:23:52,3360.56
139148,XAUUSD,2,0.02,SELL,2025-08-13 12:24:33,3360.3
139148,XAUUSD,2,0.02,SELL,2025-08-13 12:25:14,3360.34
203357,XAUUSD,1,0.01,SELL,2025-08-13 12:25:26,3360.49
203357,XAUUSD,2,0.02,SELL,2025-08-13 12:28:09,3359.93
122032,XAUUSD,2,0.02,BUY,2025-08-13 12:28:12,3360.21
152123,XAUUSD,1,0.01,BUY,2025-08-13 12:28:29,3360.42
158899,XAUUSD,10,0.1,SELL,2025-08-13 12:29:04,3360.25
158899,XAUUSD,10,0.1,SELL,2025-08-13 12:30:35,3361.68
203677,XAUUSD,1,0.01,BUY,2025-08-13 12:30:37,3362.02
177048,XAUUSD,1,0.01,BUY,2025-08-13 12:31:22,3361.19
177048,XAUUSD,1,0.01,BUY,2025-08-13 12:31:32,3360.92
203208,XAUUSD,1,0.01,SELL,2025-08-13 12:31:57,3359.99
203208,XAUUSD,1,0.01,SELL,2025-08-13 12:33:23,3359.7
203208,XAUUSD,1,0.01,SELL,2025-08-13 12:33:32,3359.5
203208,XAUUSD,1,0.01,SELL,2025-08-13 12:33:32,3359.5
139148,XAUUSD,2,0.02,SELL,2025-08-13 12:40:01,3359.49
139148,XAUUSD,2,0.02,SELL,2025-08-13 12:41:17,3359.61
203208,XAUUSD,2,0.02,SELL,2025-08-13 12:45:19,3358.89
203966,XAUUSD,2,0.02,SELL,2025-08-13 12:45:25,3359.7
139148,XAUUSD,2,0.02,SELL,2025-08-13 12:45:28,3359.66
204333,XAUUSD,5,0.05,BUY,2025-08-13 12:48:55,3360.85
180409,XAUUSD,1,0.01,BUY,2025-08-13 12:51:08,3360.27
122032,XAUUSD,2,0.02,BUY,2025-08-13 12:52:58,3360.48
204333,XAUUSD,3,0.03,BUY,2025-08-13 12:56:48,3361.93
164512,XAUUSD,1,0.01,BUY,2025-08-13 12:57:11,3361.32
188681,XAUUSD,2,0.02,SELL,2025-08-13 13:01:54,3362.18
183796,XAUUSD,1,0.01,BUY,2025-08-13 13:02:09,3362.78
202345,XAUUSD,5,0.05,SELL,2025-08-13 13:05:29,3361.18
199713,XAUUSD,4,0.04,SELL,2025-08-13 13:05:48,3361.25
178061,XAUUSD,1,0.01,SELL,2025-08-13 13:07:26,3359.59
180409,XAUUSD,1,0.01,BUY,2025-08-13 13:20:02,3359.08
181708,XAUUSD,3,0.03,BUY,2025-08-13 13:20:23,3359.64
177256,XAUUSD,2,0.02,BUY,2025-08-13 13:21:00,3359.77
188380,XAUUSD,1,0.01,BUY,2025-08-13 13:21:03,3359.78
162597,XAUUSD,6,0.06,SELL,2025-08-13 13:22:03,3360
167014,XAUUSD,2,0.02,BUY,2025-08-13 13:30:48,3356
198447,XAUUSD,10,0.1,SELL,2025-08-13 13:33:35,3357.13
203489,XAUUSD,15,0.15,BUY,2025-08-13 13:39:52,3359.28
198447,XAUUSD,90,0.9,BUY,2025-08-13 13:43:48,3358.32
201118,XAUUSD,1,0.01,BUY,2025-08-13 13:46:40,3359.78
198447,XAUUSD,9,0.09,BUY,2025-08-13 13:53:13,3358.79
201298,XAUUSD,1,0.01,SELL,2025-08-13 13:58:29,3358.33
193498,XAUUSD,2,0.02,SELL,2025-08-13 13:59:47,3357.87
203357,XAUUSD,3,0.03,SELL,2025-08-13 14:01:50,3357.43
203357,XAUUSD,1,0.01,SELL,2025-08-13 14:02:00,3356.44
180409,XAUUSD,1,0.01,SELL,2025-08-13 14:03:00,3355.89
203357,XAUUSD,2,0.02,SELL,2025-08-13 14:03:58,3354.88
203357,XAUUSD,1,0.01,SELL,2025-08-13 14:04:15,3355.33
203357,XAUUSD,1,0.01,BUY,2025-08-13 14:04:47,3355.6
180409,XAUUSD,1,0.01,BUY,2025-08-13 14:06:28,3356.52
175557,XAUUSD,5,0.05,BUY,2025-08-13 14:19:24,3355
202111,XAUUSD,1,0.01,BUY,2025-08-13 14:20:23,3354.81
184710,XAUUSD,2,0.02,SELL,2025-08-13 14:39:54,3362.07
184710,XAUUSD,1,0.01,SELL,2025-08-13 14:40:09,3361.62
181767,XAUUSD,1,0.01,BUY,2025-08-13 14:40:58,3361.51
198447,XAUUSD,10,0.1,BUY,2025-08-13 14:41:07,3361.34
182893,XAUUSD,1,0.01,BUY,2025-08-13 14:41:22,3361.83
180409,XAUUSD,1,0.01,SELL,2025-08-13 14:42:06,3360.62
204022,XAUUSD,1,0.01,BUY,2025-08-13 14:43:08,3361.01
188681,XAUUSD,2,0.02,BUY,2025-08-13 14:43:32,3361.93
203677,XAUUSD,1,0.01,BUY,2025-08-13 14:45:05,3363.21
202699,XAUUSD,5,0.05,BUY,2025-08-13 14:46:59,3363.56
182233,XAUUSD,1,0.01,BUY,2025-08-13 14:47:09,3362.59
201281,XAUUSD,5,0.05,BUY,2025-08-13 14:47:19,3362.59
199837,XAUUSD,2,0.02,BUY,2025-08-13 14:49:16,3360.5
202474,XAUUSD,2,0.02,BUY,2025-08-13 14:49:27,3361.38
177898,XAUUSD,12,0.12,BUY,2025-08-13 14:49:30,3361.29
204022,XAUUSD,2,0.02,BUY,2025-08-13 14:49:43,3361.5
199837,XAUUSD,2,0.02,BUY,2025-08-13 14:53:02,3364.47
198447,XAUUSD,10,0.1,BUY,2025-08-13 14:57:17,3365.99
163999,XAUUSD,2,0.02,BUY,2025-08-13 15:01:09,3364.63
200148,XAUUSD,5,0.05,SELL,2025-08-13 15:01:56,3363.78
167014,XAUUSD,5,0.05,BUY,2025-08-13 15:02:08,3363.78
189918,XAUUSD,2,0.02,BUY,2025-08-13 15:03:41,3367.84
195074,XAUUSD,4,0.04,BUY,2025-08-13 15:05:13,3365.12
167014,XAUUSD,5,0.05,BUY,2025-08-13 15:06:10,3368.07
198447,XAUUSD,10,0.1,BUY,2025-08-13 15:06:37,3368.4
189918,XAUUSD,10,0.1,BUY,2025-08-13 15:07:22,3368.83
202345,XAUUSD,1,0.01,SELL,2025-08-13 15:09:42,3368.6
202345,XAUUSD,10,0.1,SELL,2025-08-13 15:10:15,3368.21
198447,XAUUSD,10,0.1,BUY,2025-08-13 15:10:26,3369.2
189918,XAUUSD,1,0.01,SELL,2025-08-13 15:12:05,3368.86
189918,XAUUSD,10,0.1,BUY,2025-08-13 15:13:09,3369.03
139148,XAUUSD,2,0.02,BUY,2025-08-13 15:16:04,3366.57
204480,XAUUSD,1,0.01,BUY,2025-08-13 15:18:17,3364.82
139148,XAUUSD,2,0.02,BUY,2025-08-13 15:19:43,3366.37
189918,XAUUSD,5,0.05,BUY,2025-08-13 15:20:07,3366.91
139148,XAUUSD,2,0.02,BUY,2025-08-13 15:20:13,3366.73
139148,XAUUSD,2,0.02,BUY,2025-08-13 15:20:37,3366.74
183705,XAUUSD,30,0.3,BUY,2025-08-13 15:20:54,3366.71
201181,XAUUSD,2,0.02,BUY,2025-08-13 15:22:47,3365.49
